Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Premium
30852,1001733,45903,65,2008,244,188
30872,1006528,45737,75,2008,206,225
30875,1007128,140155,81,2008,512,175
30887,1011436,46849,1,2008,298,284
30892,1012439,46782,14,2008,16,365
30895,1012935,2216874,9,2008,285,262
30897,1013924,2218514,43,2008,77,267
30898,1013988,46708,35,2008,428,229
30909,1017826,2218671,81,2008,380,234
30911,1018303,47029,42,2008,108,212
30918,1019981,49379,11,2008,215,222
30920,1020948,2219915,68,2008,444,285
30923,1021699,126623,13,2008,66,281
30925,1021908,46075,72,2008,473,339
30938,1024549,48574,58,2008,473,197
30940,1024741,2216072,70,2008,470,279
30944,1026549,136177,59,2008,312,309
30953,1028068,2220512,7,2008,269,155
30971,1007264,125790,77,2008,332,208
31002,1007429,46859,82,2008,364,313
31024,1013391,2218945,86,2008,38,232
31029,1014573,49037,79,2008,44,190
31035,1016835,2216342,28,2008,325,323
31036,1017174,141141,41,2008,82,278
31042,1018659,142450,36,2008,251,151
31050,1023300,48739,75,2008,223,248
31053,1023677,2215831,40,2008,276,466
31061,1025773,47859,72,2008,196,247
31068,1027353,2215386,82,2008,302,220
31072,1027859,46949,87,2008,137,312
31076,1028424,134460,33,2008,50,287
31087,1000596,48181,18,2008,29,204
31098,1001751,2217554,57,2008,488,150
31105,1002836,2218993,35,2008,103,237
31112,1003952,2218466,77,2008,67,271
31122,1005572,2218461,20,2008,4,224
31128,1006390,49430,64,2008,52,259
31145,1008906,2220220,72,2008,152,246
31146,1009137,2220340,75,2008,599,254
31153,1010483,46208,43,2008,94,256
31169,1013470,2215778,69,2008,103,247
31176,1014555,48351,45,2008,392,181
31177,1014741,46972,23,2008,421,260
31181,1015611,47560,83,2008,165,198
31182,1015728,2218365,23,2008,191,306
31190,1017264,49483,75,2008,586,263
31192,1017351,47161,63,2008,111,245
31198,1018592,2216756,38,2008,284,175
31205,1019321,47476,58,2008,73,267
31214,1020702,47869,83,2008,181,227
31229,1023490,47462,76,2008,82,338
31232,1023796,48500,76,2008,336,259
31241,1025440,48571,44,2008,11,203
31246,1025791,2219372,53,2008,91,247
31250,1026283,120095,74,2008,23,167
31271,1029195,46608,44,2008,288,205
31282,1004581,46049,80,2008,122,220
31298,1028809,46141,53,2008,119,251
31301,1000552,48995,75,2008,291,205
31302,1000734,2220001,73,2008,229,188
31317,1005993,2217901,74,2008,484,192
31333,1011621,129853,68,2008,106,254
31341,1014144,2215429,25,2008,165,276
31342,1014289,141311,53,2008,127,217
31352,1019865,48424,54,2008,51,198
31357,1021344,46076,51,2008,593,180
31365,1025050,2215825,81,2008,410,331
31368,1027095,47001,60,2008,599,191
31370,1027841,2216825,44,2008,94,165
31376,1028799,47971,72,2008,141,316
31377,1029575,115879,75,2008,101,200
31390,1001191,2218738,16,2008,59,225
31417,1004099,2215526,64,2008,80,231
31437,1007546,48614,1,2008,52,172
31455,1009629,49228,56,2008,306,209
31456,1009690,2220217,49,2008,561,328
31461,1010262,2219659,28,2008,326,168
31465,1010726,46914,55,2008,93,249
31466,1010921,2217192,71,2008,493,412
31470,1011417,2219955,53,2008,34,274
31472,1011455,2215506,80,2008,119,205
31474,1012120,48678,71,2008,237,293
31489,1014648,46704,47,2008,410,128
31491,1014982,2219300,57,2008,461,227
31494,1015448,46519,61,2008,477,196
31503,1016896,48341,8,2008,13,231
31516,1018965,2217430,31,2008,251,190
31521,1019600,2220424,49,2008,250,240
31527,1020785,143810,73,2008,316,227
31534,1022961,2217420,12,2008,438,192
31545,1025054,143487,2,2008,248,141
31565,1028624,48722,77,2008,151,264
31569,1029316,2217227,77,2008,542,214
31570,1029749,2217225,38,2008,231,232
31574,1001938,45774,66,2008,251,244
31580,1011869,47686,40,2008,315,255
31589,1016091,2217949,1,2008,123,242
31592,1025891,137826,49,2008,21,284
31599,1001782,46666,76,2008,447,299
31605,1005268,45397,15,2008,405,209
31606,1005413,49584,82,2008,595,110
31610,1005845,2219694,48,2008,341,135
31612,1006532,2216120,83,2008,390,251
31629,1011117,2216614,73,2008,466,237
31632,1012358,48013,37,2008,280,253
31639,1014616,49645,76,2008,410,349
31640,1015494,119262,49,2008,440,286
31661,1022067,48132,69,2008,141,248
31680,1027293,2217232,76,2008,36,331
31694,1000942,47385,44,2008,86,199
31705,1002119,119806,35,2008,136,218
31706,1002178,118514,80,2008,133,259
31720,1004361,2220361,34,2008,185,250
31749,1009469,127133,82,2008,480,193
31754,1009819,2219192,43,2008,275,400
31765,1011454,2216880,79,2008,138,437
31782,1013641,47885,62,2008,70,172
31789,1014651,142654,81,2008,591,207
31808,1017467,48852,30,2008,413,287
31816,1018404,2218794,66,2008,128,228
31820,1018687,132097,50,2008,222,268
31832,1019837,2215406,20,2008,117,230
31835,1020221,143861,70,2008,598,313
31846,1021585,116236,56,2008,531,248
31852,1021943,126589,60,2008,598,177
31879,1025629,45505,73,2008,584,321
31881,1025902,2216397,77,2008,439,296
31894,1027885,114570,59,2008,214,337
31898,1028345,46880,72,2008,568,175
31916,1029970,2218480,54,2008,185,269
31917,1029996,2217151,18,2008,318,197
31928,1012907,45684,70,2008,555,289
31932,1021421,45696,59,2008,556,318
31933,1028130,46059,54,2008,513,225
31947,1005052,132641,54,2008,409,168
31961,1010412,48604,55,2008,594,189
31973,1012561,2216350,42,2008,42,202
31979,1014177,45537,13,2008,343,296
31988,1018487,2215409,48,2008,478,191
31992,1019971,2216852,6,2008,88,201
31996,1020352,48268,48,2008,171,284
32010,1022333,48325,60,2008,255,343
32012,1022525,2219910,70,2008,419,175
32022,1027187,2218889,60,2008,52,435
32028,1028256,48560,58,2008,510,228
32030,1000128,2219747,80,2008,59,310
32044,1001808,45600,53,2008,357,243
32047,1002151,49077,81,2008,230,178
32058,1003346,2217549,67,2008,454,327
32061,1003496,134256,27,2008,403,296
32081,1006568,2220091,58,2008,260,161
32086,1007283,46117,74,2008,444,241
32098,1007954,2217124,49,2008,368,264
32117,1009916,2218298,27,2008,195,271
32133,1012568,128408,48,2008,445,170
32145,1014179,123835,79,2008,23,184
32148,1014953,2219426,11,2008,295,217
32166,1017402,48430,50,2008,466,276
32167,1017532,2218361,74,2008,583,237
32174,1018277,2215585,64,2008,316,216
32188,1019290,143912,58,2008,554,204
32191,1019493,48270,66,2008,147,174
32192,1019528,2215671,46,2008,422,226
32198,1020552,2215911,70,2008,66,296
32200,1020862,2218781,57,2008,330,311
32207,1021219,49628,68,2008,308,174
32211,1021802,2220530,76,2008,121,199
32216,1022536,138047,66,2008,26,235
32219,1022753,2215567,17,2008,310,300
32235,1024456,2216573,51,2008,572,282
32246,1025908,2219894,58,2008,46,356
32251,1026564,47979,58,2008,487,346
32255,1026732,47912,63,2008,502,184
32259,1027092,49538,71,2008,532,280
32265,1027552,2217315,3,2008,268,218
32268,1027744,2220125,76,2008,575,224
32270,1028104,2217571,5,2008,93,263
32280,1003014,45452,44,2008,327,297
32282,1004416,45958,77,2008,191,275
32283,1005856,45478,56,2008,151,267
32285,1008925,45502,76,2008,530,243
32294,1015339,46165,71,2008,311,222
32299,1020278,47672,71,2008,2,225
32301,1021047,45484,41,2008,307,231
32305,1027649,2215551,75,2008,423,254
32311,1001324,124396,10,2008,302,221
32319,1002122,45854,65,2008,25,303
32336,1007790,127201,1,2008,117,252
32345,1011123,2219442,68,2008,392,207
32358,1014694,45743,55,2008,45,253
32361,1015541,2220313,63,2008,183,304
32365,1016778,2216096,52,2008,246,232
32374,1020749,2220157,58,2008,484,225
32388,1026057,48188,76,2008,559,248
32392,1027767,2216469,66,2008,362,267
32414,1002040,124379,76,2008,382,190
32423,1004406,48297,74,2008,547,186
32424,1004430,49336,59,2008,224,270
32439,1007450,2217893,27,2008,325,272
32440,1007657,48162,33,2008,330,412
32450,1009431,2218966,86,2008,414,169
32473,1012484,49312,62,2008,589,352
32496,1016239,46128,87,2008,226,161
32501,1016967,49639,59,2008,450,244
32505,1017370,2216598,75,2008,474,225
32506,1017418,47346,60,2008,59,298
32529,1022173,116219,70,2008,359,301
32533,1022627,49109,75,2008,99,238
32537,1022935,48199,50,2008,380,262
32539,1023002,46370,79,2008,446,304
32551,1024605,2217239,63,2008,542,271
32572,1029183,129190,17,2008,354,237
32573,1029188,130380,66,2008,263,427
32574,1029231,48719,71,2008,118,215
32586,1003492,2216807,2,2008,379,227
32587,1005478,46161,17,2008,65,257
32590,1008979,47365,69,2008,440,263
32594,1012788,46156,33,2008,423,207
32601,1023977,45905,56,2008,296,292
32604,1026378,45636,60,2008,545,222
32609,1000234,47387,81,2008,6,313
32613,1002333,2215806,31,2008,187,167
32615,1004135,132692,78,2008,7,218
32625,1007543,49062,74,2008,561,278
32644,1011866,2216202,57,2008,66,280
32667,1021011,49113,71,2008,336,313
32669,1021146,48931,85,2008,71,346
32680,1023672,127932,30,2008,358,290
32681,1023708,47799,40,2008,229,162
32693,1028925,49086,8,2008,237,259
32694,1029530,45925,77,2008,572,318
32696,1000019,2219748,81,2008,329,194
32702,1001087,49348,56,2008,592,161
32705,1001841,46346,55,2008,359,339
32708,1002165,2219733,47,2008,31,284
32709,1002335,2215633,77,2008,18,251
32711,1002852,2217550,17,2008,267,270
32726,1004201,48548,61,2008,404,287
32736,1006079,48701,84,2008,220,334
32738,1006192,48700,75,2008,342,288
32741,1006564,140189,59,2008,218,207
32744,1006711,2220089,66,2008,540,215
32749,1007059,2216119,31,2008,101,349
32758,1009472,45709,82,2008,411,309
32767,1010515,2218297,59,2008,236,178
32772,1010844,48964,72,2008,262,234
32773,1010892,45654,73,2008,77,300
32783,1012678,2215504,23,2008,237,277
32789,1013834,49040,61,2008,540,209
32795,1014698,2219611,78,2008,586,336
32800,1015470,2216865,16,2008,198,244
32807,1016348,116525,61,2008,345,243
32811,1017106,2218595,79,2008,51,387
32812,1017325,2218433,66,2008,30,260
32821,1018285,49292,21,2008,339,200
32835,1020711,114944,77,2008,317,296
32849,1023243,49546,57,2008,486,244
32850,1023372,47402,34,2008,207,284
32854,1023483,2216839,73,2008,246,260
32878,1026662,124566,47,2008,135,316
32879,1027013,2217752,52,2008,343,331
32886,1027588,47137,79,2008,316,352
32890,1028071,2217072,10,2008,226,228
32894,1028619,48723,72,2008,577,244
32896,1028659,2215816,20,2008,72,213
32899,1028933,2217401,43,2008,323,270
32900,1029204,123121,7,2008,316,348
32907,1029928,48712,70,2008,57,303
32910,1002166,2216719,85,2008,240,233
32912,1004566,45692,27,2008,207,237
32925,1020675,46114,40,2008,52,142
32932,1027694,49536,31,2008,281,241
32933,1000498,2218627,77,2008,268,256
32948,1007029,138625,76,2008,416,287
32949,1007177,46657,18,2008,229,269
32995,1020414,49288,46,2008,249,165
33014,1026698,2216827,79,2008,199,319
33027,1001196,118582,54,2008,297,202
33031,1002533,2219216,55,2008,308,210
33032,1002546,46227,37,2008,288,211
33048,1004923,2218542,60,2008,595,366
33052,1005043,2218852,48,2008,200,316
33061,1006670,2218979,81,2008,83,309
33069,1007578,47697,87,2008,309,250
33072,1007797,47836,37,2008,214,267
33102,1012621,49412,80,2008,401,279
33107,1013404,2220727,52,2008,501,299
33117,1014362,45529,40,2008,27,251
33125,1015110,2218678,51,2008,305,220
33132,1015955,2219940,36,2008,180,325
33140,1016895,144065,63,2008,193,182
33141,1017505,2219791,58,2008,529,286
33143,1017792,2216182,54,2008,417,320
33154,1020042,116338,73,2008,519,167
33161,1021220,48745,81,2008,399,263
33168,1022458,2217766,71,2008,451,223
33169,1022475,2218090,72,2008,106,175
33182,1024023,2215653,58,2008,504,231
33184,1024340,47205,53,2008,126,179
33187,1024596,2220273,81,2008,414,285
33196,1026206,2215558,36,2008,21,226
33216,1029891,2216647,50,2008,349,322
33217,1001528,2215970,14,2008,151,259
33218,1001925,45427,68,2008,470,295
33228,1013098,141396,50,2008,30,263
33244,1000109,2216235,57,2008,173,307
33246,1000687,138999,51,2008,104,220
33250,1001483,47193,40,2008,82,214
33253,1002640,140393,80,2008,2,248
33263,1008506,125535,40,2008,88,237
33269,1009982,2216694,75,2008,194,150
33290,1015943,47815,41,2008,268,210
33300,1017977,45821,75,2008,330,267
33306,1018573,2219576,59,2008,591,202
33308,1019347,2216001,84,2008,430,188
33310,1019508,130788,63,2008,357,342
33313,1020430,2216851,66,2008,93,301
33319,1022480,2217244,55,2008,590,241
33321,1023716,2215746,19,2008,302,280
33326,1024933,47460,63,2008,564,290
33335,1027151,2215471,80,2008,148,282
33341,1028928,45664,76,2008,255,220
33358,1002524,2217821,55,2008,39,206
33362,1002886,47847,31,2008,56,198
33381,1005340,47635,34,2008,64,271
33398,1008405,2218703,26,2008,114,283
33402,1009067,2216530,83,2008,306,322
33410,1010723,119466,81,2008,501,222
33437,1013621,2220201,25,2008,63,152
33438,1013797,2217877,24,2008,353,176
33473,1018947,47344,39,2008,312,306
33477,1019597,121982,64,2008,92,240
33489,1021209,2217019,42,2008,415,211
33500,1023528,47336,65,2008,34,268
33510,1025324,2217006,74,2008,430,229
33518,1026427,2218640,62,2008,541,203
33526,1027835,2216313,66,2008,169,217
33558,1000245,135973,9,2008,26,230
33566,1001428,119857,78,2008,571,214
33571,1002857,2217820,57,2008,66,163
33609,1017965,133576,68,2008,305,149
33611,1018084,2218670,56,2008,107,261
33619,1020492,120418,51,2008,271,317
33621,1021973,2215907,83,2008,64,276
33630,1024337,139186,69,2008,461,183
33631,1024713,46497,57,2008,279,432
33676,1003709,49588,9,2008,53,254
33683,1004963,2218721,17,2008,188,198
33691,1006421,144745,68,2008,184,204
33694,1006702,2217131,51,2008,239,244
33706,1008546,2217376,55,2008,253,265
33711,1009026,2218834,70,2008,490,155
33712,1009342,132420,64,2008,315,299
33724,1012665,2218111,66,2008,503,254
33729,1013362,2220449,19,2008,370,281
33732,1013592,2219432,79,2008,416,222
33735,1014279,2218810,64,2008,459,189
33737,1014376,2216014,65,2008,540,272
33749,1015877,46899,34,2008,338,238
33754,1016516,125144,46,2008,189,238
33758,1017313,132131,68,2008,10,194
33768,1018467,47220,83,2008,428,307
33779,1019880,49478,34,2008,236,225
33783,1020763,2217020,79,2008,81,274
33787,1021337,2218499,82,2008,475,314
33789,1021670,2215993,61,2008,171,267
33792,1021826,129445,50,2008,518,361
33796,1022249,48131,54,2008,514,246
33807,1023600,2217013,29,2008,83,242
33811,1023859,2216253,66,2008,469,287
33819,1025079,2215474,52,2008,584,262
33824,1025587,46815,79,2008,587,315
33826,1025807,49098,80,2008,585,259
33833,1026770,46811,78,2008,499,210
33838,1028120,133066,84,2008,275,380
33844,1029570,2219227,62,2008,175,231
33860,1013357,45717,55,2008,340,233
33862,1018607,47606,78,2008,480,195
33867,1022119,46002,2,2008,29,277
33873,1000178,2215731,63,2008,522,148
33884,1003738,2216641,37,2008,81,197
33898,1007775,125671,66,2008,445,235
33900,1008063,2219319,59,2008,153,353
33904,1009514,46539,53,2008,232,266
33918,1011983,2219644,73,2008,445,266
33945,1019605,2217339,85,2008,278,266
33948,1020296,2218581,60,2008,542,213
33960,1025371,117477,62,2008,572,198
33980,1000815,2218326,72,2008,324,357
34000,1003589,2219718,75,2008,479,289
34006,1004270,2218465,38,2008,127,210
34016,1006162,2215517,38,2008,259,224
34021,1006497,124209,69,2008,131,344
34029,1007212,2215799,51,2008,130,239
34050,1011731,47941,29,2008,240,210
34076,1015118,2217700,84,2008,7,298
34086,1017352,2220710,31,2008,347,185
34092,1018403,49027,18,2008,412,190
34109,1020735,45588,36,2008,369,222
34121,1022465,2220678,82,2008,590,344
34143,1026674,47977,83,2008,246,239
34165,1009678,45913,32,2008,181,240
34169,1018919,2218589,54,2008,343,345
34185,1003538,2216983,14,2008,71,204
34186,1003640,2220613,71,2008,271,368
34197,1007579,49061,79,2008,470,209
34200,1008858,48786,77,2008,336,280
34202,1009244,2218387,63,2008,270,240
34212,1012334,2217621,53,2008,25,197
34215,1014221,46774,67,2008,70,242
34217,1014632,46705,44,2008,119,220
34236,1019928,2215840,56,2008,217,228
34258,1025047,2218901,75,2008,529,235
34302,1003041,2217819,49,2008,57,145
34303,1003198,49164,76,2008,119,329
34313,1004553,2216799,64,2008,464,330
34317,1004985,2219858,32,2008,217,354
34320,1005693,2218223,84,2008,275,182
34335,1007915,49322,68,2008,218,215
34336,1008111,46216,75,2008,566,292
34346,1010889,48872,58,2008,559,304
34360,1012468,45873,68,2008,330,344
34363,1013054,48764,72,2008,528,240
34367,1013803,2219951,73,2008,573,251
34368,1013900,2219175,76,2008,22,341
34369,1013942,48091,66,2008,81,145
34395,1016925,2219061,75,2008,112,355
34400,1017710,2217026,51,2008,338,290
34406,1018495,46310,65,2008,465,201
34412,1019409,2220167,71,2008,128,310
34418,1020009,48269,38,2008,252,128
34424,1020527,46248,56,2008,470,324
34455,1024816,2217579,78,2008,195,317
34459,1025563,47721,50,2008,490,167
34488,1029018,126147,51,2008,445,281
34489,1029277,123104,19,2008,422,232
34498,1010737,46853,76,2008,104,179
34500,1014546,116661,65,2008,532,220
34506,1024795,45783,55,2008,216,253
34515,1000092,2215543,63,2008,168,248
34525,1002123,2218862,66,2008,146,224
34526,1002260,2215966,57,2008,198,351
34539,1007570,48461,77,2008,429,326
34542,1008148,128527,54,2008,354,246
34550,1009747,2216208,82,2008,149,204
34557,1013514,2217528,43,2008,162,226
34577,1018893,2216943,84,2008,380,199
34579,1018916,46836,73,2008,125,314
34604,1023787,2218494,50,2008,60,194
34617,1000431,2218628,49,2008,560,296
34622,1000882,46558,54,2008,518,175
34648,1004364,2217387,29,2008,358,202
34664,1007599,2219847,56,2008,9,310
34683,1011005,47359,72,2008,356,267
34689,1012255,46391,61,2008,471,186
34691,1012861,2220453,71,2008,582,265
34712,1015742,2218804,35,2008,358,290
34719,1017083,47094,9,2008,108,235
34728,1018094,117817,53,2008,527,275
34733,1019015,45362,37,2008,209,157
34734,1019057,120469,31,2008,280,311
34740,1020047,2220420,47,2008,188,275
34743,1020656,47019,84,2008,254,295
34749,1021653,46125,52,2008,569,215
34754,1022242,143691,53,2008,528,215
34757,1022508,49626,77,2008,452,238
34770,1024461,49006,84,2008,22,203
34781,1025875,2219520,27,2008,310,200
34801,1028205,2220260,77,2008,8,279
34818,1010792,46979,68,2008,315,147
34825,1021290,2220155,53,2008,68,364
34845,1005009,2219705,73,2008,555,229
34851,1005774,2220230,69,2008,97,266
34852,1006631,114026,69,2008,345,311
34863,1008969,2218213,48,2008,67,309
34869,1011774,47687,82,2008,490,251
34878,1013518,2216017,56,2008,289,146
34893,1017567,46383,20,2008,5,233
34906,1020712,47471,30,2008,406,241
34925,1024613,2217669,40,2008,346,199
34933,1027175,46489,59,2008,377,235
34937,1027971,133083,48,2008,73,147
34940,1029221,2215979,42,2008,234,200
34943,1000144,2216558,58,2008,351,364
34944,1000419,49350,77,2008,313,247
34947,1000999,45979,57,2008,56,291
34948,1001029,49602,68,2008,446,265
34953,1001344,2215538,63,2008,243,335
34957,1001856,2216464,64,2008,340,313
34961,1003076,48801,62,2008,543,332
34966,1003366,49243,9,2008,261,285
34976,1004698,49335,63,2008,254,213
34977,1004756,45516,60,2008,483,319
35005,1009062,2220341,55,2008,529,207
35009,1009839,141515,64,2008,72,174
35021,1011724,48600,48,2008,420,185
35039,1014643,2217613,37,2008,157,241
35053,1017526,46451,30,2008,302,329
35074,1019584,2220031,55,2008,563,302
35081,1020775,134902,86,2008,327,313
35094,1022774,47146,74,2008,588,206
35100,1023395,2216320,75,2008,293,276
35112,1024990,2218903,53,2008,599,232
35119,1026061,2219133,76,2008,219,260
35136,1028402,123206,69,2008,597,135
35155,1008770,47055,24,2008,422,206
35156,1010171,2218454,57,2008,142,273
35163,1016712,2218933,26,2008,167,229
35165,1019271,45376,79,2008,592,221
35166,1026045,2220267,66,2008,6,350
35175,1003584,135769,3,2008,372,133
35178,1004278,137350,64,2008,161,250
35183,1006439,48231,45,2008,333,325
35192,1007963,118242,74,2008,257,282
